date,PERMNO,DLRETX,DLPRC,DLRET,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,OPENPRC,NUMTRD,RETX,Price,Open,High,Low,PRC_orcl,PRC_intc,PRC_infy,daily_return,log_volume,changeVolume01,changePrice01,changeVolume50,changePrice50,MovAvofV5days,Mov5Price,MovAvofV200days,MovAvof50daysPrice,percentile,rateofchange,sign,plus_minus,rateofchangePrice,signprice,money_flow_index,AO,KAMA,rsi,stochastic,TSI,ultimate,williamsR
2005-11-15,12490,,,,84.03,85.9,85.53,6833000,0.013869,85.49,85.5,1579517,84.03,,0.013869,91.98,92.01,92.4,91.86,12.67,25.08,74.14,0.017850767583005966,15.737274373762915,0.5568718609391858,1.1700000000000017,0.08032568834003939,4.510000000000005,2.7326254306694486,84.25400000000018,14.574722647636143,0.041513819018603515,0.085,0.036683603117161345,1.0,-2.0,0.013869132290184938,1.0,50.48747232741088,1.6949205882356324,83.14916234269485,67.02988855744606,58.791208791208796,10.203930496336877,59.679777019567254,-6.8518518518519285
2005-11-16,12490,,,,85.39,86.58,86.54,6694100,0.011809,86.47,86.57,1579517,85.45,,0.011809,92.26,91.85,92.53,91.85,12.49,24.87,73.95,0.012755997659450014,15.716737099392947,-0.020537274369967662,1.0100000000000051,0.48624754644887425,5.560000000000002,2.7395099457015153,84.99400000000018,14.577615469863911,0.05159358352235133,0.12,-0.001305008344024805,-1.0,-2.0,0.011808722085817847,1.0,57.6868596455678,2.125361764706227,84.03261749774566,70.739196230201,75.26881720430099,11.516558422576233,63.44895167541977,-0.6578947368419745
2005-11-17,12490,,,,85.76,86.98,86.89,5293600,0.004044,86.86,86.9,1579517,86.18,,0.004044,91.81,92.28,92.41,91.71,12.61,25.11,74.81,0.008238570433975356,15.482009101679987,-0.2347279977129606,0.3499999999999943,0.21298955791962904,6.090000000000003,2.740957654752598,85.57400000000018,14.579106419670717,0.05353930174870958,0.095,-0.014934906414005411,-1.0,-2.0,0.004044372544488084,1.0,64.93749207039818,2.558920588235651,84.66928332301774,71.91823529007435,77.40000000000009,12.8262445746201,70.04175568178911,-1.4195583596215042
2005-11-18,12490,,,,87.17,88.0,87.77,7985600,0.010128,87.73,87.74,1579517,88.0,,0.010128,91.87,91.88,92.4,91.6,12.62,25.3,75.0,-0.002613636363636429,15.893150477697482,0.4111413760174951,0.8799999999999955,0.6957301569311412,6.329999999999998,2.7473936447411944,86.21800000000017,14.582809623922408,0.061536321818908446,0.005,0.026556073783271517,1.0,-2.0,0.010127747727011194,1.0,65.11874408761093,2.955302941176825,85.42551698467793,74.68067825456377,89.79591836734703,14.346009720441225,72.33407125002883,-3.125000000000054
2005-11-21,12490,,,,87.01,87.87,87.29,4807900,-0.005469,87.33,87.4,1579517,87.6,,-0.005469,91.94,91.74,92.02,91.3,12.44,25.25,74.37,-0.0035388127853880347,15.385770956312,-0.5073795213854826,-0.47999999999998977,0.2629280790311306,5.810000000000002,2.750022791146708,86.80400000000017,14.58544208171272,0.05342865330747637,0.025,-0.0319244143631231,-1.0,-2.0,-0.005468839011051441,-1.0,64.85296505225432,3.334067647059186,85.72728662146602,70.60102565362207,87.07482993197293,15.440674166703264,68.71717327769156,-9.646739130434698
2005-11-22,12490,,,,86.88,88.08,87.99,5786600,0.008019,87.98,87.99,1579517,86.88,,0.008019,91.4,91.92,92.27,91.32,12.39,26.16,73.61,0.012776243093922668,15.571055457724677,0.18528450141267783,0.6999999999999886,0.13786107847245255,7.239999999999995,2.7478953742757297,87.29600000000019,14.587897477947747,0.059305925976885554,0.55,0.01204258804702052,1.0,0.0,0.00801924619085792,1.0,71.96805136954269,3.6205970588238614,86.27747253346658,72.92398279206779,77.62096774193547,16.687014776850276,72.36035558898303,-1.3293943870015283
2005-11-23,12490,,,,87.95,89.39,88.8,5399000,0.009206,88.79,88.8,1579517,88.12,,0.009206,91.43,91.45,91.62,91.18,12.64,26.64,73.77,0.00771674988651827,15.501724309200425,-0.06933114852425248,0.8100000000000023,0.3283960281088092,8.319999999999993,2.7451367192834226,87.74800000000018,14.587657718371416,0.06617013012237027,0.33,-0.0044525657693844645,-1.0,0.0,0.00920559154449374,1.0,72.0724395962723,3.887450000000314,87.05765509932,75.3510362679169,84.54545454545465,18.104376459112533,72.45537285777901,-8.321579689703853
2005-11-25,12490,,,,88.62,89.32,88.8,2199300,0.0,88.8,88.81,1579517,88.95,,0.0,91.98,91.74,92.0,91.55,12.61,26.81,74.18,-0.001686340640809525,14.603649685879788,-0.8980746233206371,0.0,-0.7940509100254491,8.789999999999992,2.7337874826237587,88.13000000000018,14.583715183562948,0.06341067824186886,0.16,-0.05793385338349888,-1.0,0.0,0.0,0.0,72.13374080181677,4.161420588235629,87.55722763686279,75.3510362679169,96.70932358318113,19.365365991424095,68.92381306505094,-8.321579689703853
2005-11-28,12490,,,,88.75,89.43,89.11,5197900,0.0034909999999999997,89.12,89.14,1579517,88.8,,0.0034909999999999997,90.9,91.95,92.27,90.7,12.54,26.86,73.02,0.0034909909909910386,15.46376525582999,0.860115569950203,0.3100000000000023,-0.3831645097876617,8.780000000000001,2.728192191265119,88.39800000000018,14.584741902244582,0.06432144764745829,0.01,0.05889730228066514,1.0,0.0,0.0034909909909910386,1.0,72.28264475621914,4.241832352941515,87.99324842207454,76.2942169793016,93.77162629757788,20.60761090826938,65.45042912225668,-4.488078541374572
2005-11-29,12490,,,,89.02,89.94,89.1,5147000,-0.00011200000000000001,89.09,89.13,1579517,89.18,,-0.00011200000000000001,91.59,91.11,91.89,91.08,12.73,26.78,72.22,-0.0008970621215520502,15.453924578634892,-0.009840677195098735,-0.010000000000005116,-0.00029138944405104894,9.669999999999987,2.7290823896586853,88.76000000000019,14.587664503228591,0.061529368681575214,0.18,-0.0006363700581518694,-1.0,0.0,-0.00011222085063411491,-1.0,79.21441603730503,4.451744117647394,88.34467900696616,76.19293459066068,98.4429065743944,21.71652415183831,57.804035495565145,-10.994764397905803
2005-11-30,12490,,,,88.73,89.64,88.9,6021500,-0.002245,88.85,88.9,1579517,89.05,,-0.002245,91.51,91.77,91.77,91.35,12.6,26.68,72.06,-0.0016844469399213136,15.610846955682671,0.15692237704777945,-0.19999999999998863,-0.16792238967152961,10.200000000000003,2.729601765895966,88.94200000000019,14.589349040422787,0.05669560873091006,0.26,0.010154208806268272,1.0,2.0,-0.0022446689113354568,-1.0,78.65870706330296,4.594361764706207,88.47895259492383,74.07492361465516,92.0997920997922,22.602073337711275,52.32059210097777,-13.612565445026073
2005-12-01,12490,,,,89.05,89.74,89.21,4668500,0.0034869999999999996,89.19,89.3,1579517,89.15,,0.0034869999999999996,91.77,91.5,92.2,91.48,12.86,27.18,73.67,0.0006730229949520883,15.356348378906118,-0.2544985767765535,0.30999999999998806,-0.42292627926149606,11.649999999999991,2.7277029459892415,89.0240000000002,14.589493552872131,0.057875475367831886,0.165,-0.016302675793250954,-1.0,0.0,0.0034870641169852945,1.0,78.75798136761263,4.535097058823851,88.63464559510622,75.22453663201706,96.3386727688788,23.513931123500385,51.43547107800591,-12.351945854484
2005-12-02,12490,,,,88.36,89.15,88.65,4730500,-0.0062770000000000005,88.6,88.63,1579517,89.0,,-0.0062770000000000005,91.88,91.87,92.33,91.67,12.76,27.43,73.95,-0.003932584269662809,15.369541463126636,0.013193084220517903,-0.5599999999999881,-0.3731914235399625,10.440000000000012,2.7376663043839637,88.9940000000002,14.590018183260291,0.04912693305141125,0.195,0.0008591289996155993,1.0,0.0,-0.0062773231700480325,-1.0,71.64295426555567,4.297979411765041,88.63615265817441,69.25052941965545,79.80997624703099,24.011650366658174,44.73507859967303,-21.82741116751257
2005-12-05,12490,,,,87.71,88.65,88.43,4023600,-0.002482,88.43,88.48,1579517,88.4,,-0.002482,91.45,91.93,92.1,91.25,12.51,26.9,73.47,0.00033936651583710287,15.20768758224232,-0.16185388088431552,-0.21999999999999886,-0.30062729697958446,10.430000000000007,2.7343460670934983,88.8580000000002,14.58958299175476,0.04461749961042072,0.315,-0.010530820406882135,-1.0,0.0,-0.0024816694867456635,-1.0,71.41832792847158,3.947744117647389,88.62984569672372,66.99942001815228,54.68277945619319,24.332090712025302,46.15775952417514,-25.549915397630993
2005-12-06,12490,,,,88.56,89.84,89.14,4871500,0.008029000000000001,89.11,89.15,1579517,88.56,,0.008029000000000001,91.39,91.47,91.72,91.33,12.52,26.67,73.7,0.006549232158988172,15.398912455847533,0.19122487360521312,0.7099999999999937,-0.1091815956375104,11.730000000000004,2.733631353273843,88.86600000000018,14.589621216113851,0.0508204296772794,0.535,0.012574224225154529,1.0,0.0,0.008028949451543532,1.0,71.46807630613147,3.7380676470591823,88.69427275351602,70.3492969385046,75.28517110266188,24.87768589940944,47.70841355393493,-17.58241758241753
2005-12-07,12490,,,,88.45,89.92,88.72,5284000,-0.004712,88.8,88.81,1579517,89.0,,-0.004712,91.86,91.34,92.0,91.34,12.51,26.15,74.65,-0.0031460674157303137,15.480193944624354,0.08128148877682051,-0.4200000000000017,-0.03999197566086288,10.730000000000004,2.7319318680511695,88.8300000000002,14.589310484244775,0.0439913629513673,0.155,0.005278391510431302,1.0,2.0,-0.004711689477226888,-1.0,64.2859648002894,3.564685294118007,88.69518533602279,66.07633661635363,65.91928251121101,25.11877263640736,42.37321995616738,-29.18660287081342
2005-12-08,12490,,,,86.67,88.91,87.5,5786900,-0.013751,87.49,87.51,1579517,88.57,,-0.013751,91.22,91.96,91.96,90.98,12.44,25.7,74.82,-0.012080840013548477,15.571107300296081,0.0909133556717272,-1.2199999999999989,-0.2918896281064782,8.0,2.734723845224917,88.4880000000002,14.590968109329165,0.02844008398286646,0.145,0.005872882213035613,1.0,2.0,-0.013751127141569008,-1.0,57.192199911296875,3.11853823529448,88.61302286326823,55.5261144290588,-89.55223880597109,24.602720638516377,42.68194046441385,-74.61773700305812
2005-12-09,12490,,,,86.33,87.1,86.97,6464700,-0.006057,86.95,86.97,1579517,86.8,,-0.006057,91.21,91.24,91.5,91.1,12.5,26.08,75.0,0.001958525345622242,15.681867165399112,0.11075986510303082,-0.5300000000000011,0.09143815540280897,6.609999999999999,2.7387703797970637,88.1520000000002,14.59326781454076,0.021321097769954944,0.34,0.007113165619308637,1.0,2.0,-0.006057142857142872,-1.0,49.98989012453864,2.614655882353304,88.45519349481819,51.666653042512536,-36.49289099526049,23.82258806500986,44.5541607440672,-82.2714681440443
2005-12-12,12490,,,,85.76,87.35,85.96,6044200,-0.011613,85.95,86.0,1579517,87.01,,-0.011613,90.31,91.44,91.44,90.1,12.84,26.62,77.51,-0.012067578439259985,15.614609692495714,-0.0672574729033979,-1.0100000000000051,0.08770047912287282,5.739999999999995,2.744018072557427,87.65800000000021,14.59425325823039,0.009085929009694738,0.085,-0.004288868933400747,-1.0,0.0,-0.011613199954007225,-1.0,49.97977512770142,2.1881852941180284,87.99386822810698,45.216675113615025,-63.507109004738844,22.523769098378185,41.11497983652833,-95.21531100478495
2005-12-13,12490,,,,83.5,84.9,83.71,12545300,-0.026175,83.71,83.71,1579517,84.5,,-0.026175,90.34,90.32,90.57,90.14,12.83,26.72,77.99,-0.009349112426035533,16.34485665140665,0.7302469589109375,-2.25,0.8620922056315319,3.259999999999991,2.75611165225936,86.5720000000002,14.600196250291782,-0.016658694588739364,0.24,0.04676690441144293,1.0,2.0,-0.026174965100046577,-1.0,42.81161638118532,1.1625970588239056,86.91715885548672,34.795497873473984,-32.48259860788885,20.060048279363244,34.9591236197783,-96.73913043478271
2005-12-14,12490,,,,82.95,83.95,83.13,7161800,-0.006929,83.16,83.17,1579517,83.65,,-0.006929,89.78,90.35,90.35,89.49,12.8099,26.63,78.21,-0.006216377764495018,15.784271903990032,-0.5605847474166197,-0.5799999999999983,0.09828312208631118,3.019999999999996,2.759968327946739,85.4540000000002,14.60247410055037,-0.022572262414441435,0.135,-0.034297318072127325,-1.0,0.0,-0.006928682355751947,-1.0,35.72355432145477,0.01103823529452086,85.9345016261108,32.703131837570176,-19.011406844106496,17.565562925575485,30.78018269707223,-97.42489270386277
2005-12-15,12490,,,,82.75,83.63,83.53,6155900,0.0048119999999999994,83.5,83.53,1579517,82.88,,0.0048119999999999994,90.03,90.0,90.13,89.65,12.83,26.58,77.87,0.007842664092664098,15.632921529494476,-0.15135037449555533,0.4000000000000057,0.20813307189746766,3.710000000000008,2.760750513118004,84.6600000000002,14.604582531633778,-0.01718042248788365,0.275,-0.009588682671976545,-1.0,0.0,0.004811740647179263,1.0,28.898559339953735,-0.9266088235290084,85.33948071598066,35.580203227258366,-15.770609318996339,15.522881477908893,32.93630051007968,-89.15159944367174
2005-12-16,12490,,,,83.0,84.0,83.37,7398200,-0.0019149999999999998,83.4,83.42,1579517,83.89,,-0.0019149999999999998,89.67,89.98,90.1,89.63,12.69,26.38,79.89,-0.0061985933961139494,15.81674728534272,0.18382575584824323,-0.1599999999999966,-0.09434879612469516,3.6700000000000017,2.762455138763837,83.9400000000002,14.60679378342598,-0.01832912712416035,0.84,0.011758886878656671,1.0,2.0,-0.001915479468454384,-1.0,28.682277530979505,-1.629461764705482,84.86963357765856,34.93679949359571,-11.290322580645084,13.628635321064255,33.94651949669689,-91.37691237830313
2005-12-19,12490,,,,82.65,83.6,82.76,4984500,-0.007317000000000001,82.73,82.75,1579517,83.23,,-0.007317000000000001,89.86399999999999,89.51,90.04,89.55,12.32,25.78,78.92,-0.00564700228283066,15.421843655444896,-0.3949036298978239,-0.6099999999999994,-0.2068779655481432,2.260000000000005,2.7600180542490977,83.3000000000002,14.604396467376795,-0.024535882123670083,0.345,-0.024967436273308774,-1.0,0.0,-0.00731678061652874,-1.0,21.5239839967566,-2.3544323529407762,84.34803111486741,32.52217671414194,-16.934046345810852,11.623489080316187,31.958522600838883,-98.48693259972491
2005-12-20,12490,,,,82.06,83.1,82.48,5276200,-0.0033829999999999997,82.48,82.49,1579517,82.95,,-0.0033829999999999997,90.51,89.58,90.69,89.54,12.28,25.81,78.5,-0.005666063893911999,15.478716699606558,0.05687304416166228,-0.28000000000000114,-0.4015531412514104,1.230000000000004,2.7489938019737594,83.0540000000002,14.60457827049956,-0.026773760363349774,0.23,0.0036878239354722897,1.0,2.0,-0.003383276945384206,-1.0,21.653601826099845,-2.7037264705878385,83.67084024775717,31.4477695297281,-17.021276595744553,9.694520820798386,31.099366080273075,-94.6564885496183
2005-12-21,12490,,,,82.46,84.0,83.12,6846800,0.007759,83.15,83.16,1579517,82.46,,0.007759,90.69,90.43,90.98,90.26,12.18,25.88,81.09,0.008003880669415597,15.739291947803647,0.2605752481970889,0.6400000000000006,-0.35701811108275194,-0.06999999999999318,2.7484179627808065,83.0520000000002,14.606661369824513,-0.018482179326946957,0.015,0.016834421952028666,1.0,2.0,0.007759456838021261,1.0,21.39219737385453,-2.805520588234913,83.53114877153271,36.603181639519754,-10.596026490066224,8.246049400323916,33.97131713502893,-86.51399491094145
2005-12-22,12490,,,,82.3,83.23,83.22,6573600,0.0012029999999999999,83.19,83.2,1579517,82.61,,0.0012029999999999999,90.46,90.78,90.98,90.33,12.32,25.97,82.53,0.007384093935358882,15.698572185599115,-0.04071976220453166,0.09999999999999432,-0.14264944162401605,1.0300000000000011,2.74925831977154,82.99000000000021,14.609921462583443,-0.016634137247280023,0.22,-0.0025871406629708327,-1.0,2.0,0.001203079884504188,1.0,21.463216601277637,-2.908020588234905,83.46605679768143,37.39541413799333,-13.245033112582721,6.995815974924458,44.22792278246418,-85.24173027989825
2005-12-23,12490,,,,83.39,84.2,83.48,3616200,0.003124,83.49,83.5,1579517,84.0,,0.003124,90.55,90.5,90.81,90.46,12.34,25.97,81.88,-0.006190476190476191,15.100934308699191,-0.597637876899924,0.2600000000000051,-0.42487255800956625,1.2800000000000011,2.7400572505045044,83.01200000000021,14.608834531701072,-0.013036953449065969,0.1,-0.03806956899227809,-1.0,2.0,0.003124248978610966,1.0,28.3592928857218,-2.8732058823525506,83.4682723292218,39.51188961059428,4.801324503311357,5.988629244422795,44.18446854764414,-81.93384223918572
2005-12-27,12490,,,,82.89,84.5,82.99,4389600,-0.00587,82.95,83.02,1579517,83.48,,-0.00587,90.92,90.63,90.95,90.63,12.35,25.46,81.26,-0.005869669381887932,15.294748664726903,0.1938143560277119,-0.4900000000000091,-0.2388209995354682,0.6400000000000006,2.7384146826637905,83.05800000000022,14.60938027845102,-0.01810503431804178,0.03,0.012834593679151407,1.0,2.0,-0.005869669381887932,-1.0,21.074225368115236,-2.7661176470584365,83.40120816330186,36.974884541997085,-3.7366548042703482,4.840772857968738,35.28363077969512,-88.1679389312978
2005-12-28,12490,,,,82.8,83.57,83.04,4104600,0.000603,83.05,83.07,1579517,83.1,,0.000603,91.05,90.85,91.1,90.28,12.28,25.44,80.43,-0.0007220216606497187,15.227618853977145,-0.06712981074975843,0.05000000000001137,-0.6666955423774379,0.45000000000000284,2.735161557207529,83.17000000000021,14.609948861541364,-0.01683822222833331,0.33,-0.004389075768507,-1.0,2.0,0.0006024822267745034,1.0,21.203033498803563,-2.6357058823525534,83.38982467172576,37.41646741062963,-6.818181818181745,3.8304200201223972,34.9078893530687,-85.69343065693424
2005-12-29,12490,,,,82.22,83.06,82.4,3958400,-0.0077069999999999994,82.43,82.49,1579517,82.8,,-0.0077069999999999994,90.85,90.93,91.08,90.78,12.29,25.07,80.32,-0.004830917874396046,15.191350461180306,-0.036268392796838356,-0.6400000000000006,-1.1129508602932674,-1.0799999999999983,2.728025682401839,83.02600000000022,14.60871145558973,-0.02348058540442688,0.49,-0.0023817507612075017,-1.0,0.0,-0.0077071290944122905,-1.0,21.332322669554856,-2.7457647058819674,83.3557242375592,34.121014191978006,-21.48337595907939,2.6051808722721574,35.027456206922395,-93.57277882797725
2005-12-30,12490,,,,81.56,82.49,82.2,5449000,-0.002427,82.08,82.16,1579517,81.85,,-0.002427,90.96,90.87,91.26,90.72,12.21,24.96,80.86,0.004276114844227408,15.510942663565235,0.31959220238492847,-0.20000000000000284,-0.3204038129899054,-1.9699999999999989,2.7255704211403935,82.82200000000023,14.608577373085415,-0.02486222638341562,0.75,0.02103777430463527,1.0,2.0,-0.0024271844660194164,-1.0,21.435677535082462,-2.8562647058819692,83.25308918619127,33.13876123757094,-26.801152737751956,1.402734342758896,37.03413684290389,-88.94645941278063
2006-01-03,12490,,,,80.81,82.55,82.06,11715200,-0.001703,82.05,82.06,1579517,82.45,,-0.001703,89.57,90.49,90.68,89.53,12.6,25.57,80.45,-0.004730139478471784,16.276397701908053,0.765455038342818,-0.14000000000000057,0.711200451137632,-1.1099999999999994,2.7408536799010874,82.53800000000022,14.610777184540831,-0.02550945844801955,0.185,0.04934935644761618,1.0,2.0,-0.0017031630170316614,-1.0,21.455651200850525,-3.1964705882349165,83.14866788238056,32.43488469184106,-137.7049180327864,0.2473433348647765,42.772380059026446,-69.43765281173597
2006-01-04,12490,,,,81.33,82.5,81.95,9837800,-0.00134,81.89,82.01,1579517,82.2,,-0.00134,88.91,89.46,89.5,88.78,12.62,25.9099,80.37,-0.0030413625304136493,16.10174266679555,-0.17465503511250446,-0.10999999999999943,0.4910285772006642,-1.3799999999999955,2.7512125249611774,82.33000000000023,14.614805211133215,-0.025791270198579963,0.21,-0.010730570628169733,-1.0,2.0,-0.0013404825737265424,-1.0,28.81198999917217,-3.4748235294113954,83.0840812176802,31.8622391941218,-111.53846153846054,-0.8539342580200388,41.318307135224075,-69.10569105691053
2006-01-05,12490,,,,80.999,82.9,82.5,7213500,0.006711,82.5,82.52,1579517,81.4,,0.006711,89.08,89.01,89.32,89.01,12.79,26.27,80.43,0.013513513513513375,15.791464828367964,-0.3102778384275844,0.5499999999999972,0.2734268237928621,-0.9699999999999989,2.758387083683445,82.22200000000022,14.617216643238292,-0.018511915498476084,0.44,-0.019269829660576332,-1.0,0.0,0.006711409395973034,1.0,36.01816295009382,-3.6332323529407944,83.08135628459083,37.77752162616676,-143.36538461538373,-1.5829477480797778,48.65809583702399,-54.20054200542009
2006-01-06,12490,,,,83.41,85.03,84.95,8197300,0.029697,84.91,84.93,1579517,83.95,,0.029697,88.62,89.11,89.31,88.56,13.12,26.31,81.42,0.011911852293031489,15.919315389721092,0.127850561353128,2.450000000000003,0.41642487804313255,1.5900000000000034,2.7675744624544323,82.73200000000023,14.619227587800202,0.010213975614111526,0.235,0.008096181243645972,1.0,0.0,0.029696969696969777,1.0,43.356656994551294,-3.265320588234914,83.23350443714214,56.071913931166975,37.39837398373979,-1.0262360311726073,61.54570307280114,-1.8957345971563582
2006-01-09,12490,,,,83.38,84.25,83.73,6857800,-0.014361,83.75,83.8,1579517,83.9,,-0.014361,89.0,88.72,89.23,88.6,12.8799,26.47,81.96,-0.0020262216924911147,15.740897248558465,-0.1784181411626271,-1.2199999999999989,0.469566266825689,0.8400000000000034,2.770459179313839,83.03800000000022,14.62122891583465,-0.004126399094497635,0.14,-0.011207651635435911,-1.0,-2.0,-0.01436138905238371,-1.0,36.0719906683711,-2.8321735294114063,83.24004520360431,48.43514399517459,36.178861788617795,-1.117473800728524,58.48758175065098,-30.80568720379141
2006-01-10,12490,,,,83.12,84.12,84.07,5701000,0.004061,84.08,84.11,1579517,83.15,,0.004061,89.07,89.08,89.32,88.9,12.62,26.1199,80.64,0.011064341551412893,15.556152156013718,-0.18474509254474647,0.3399999999999892,0.4304456502360754,1.759999999999991,2.7613959700551582,83.44000000000023,14.622688478283017,-7.92494353930584e-05,0.565,-0.011736630360233424,-1.0,-4.0,0.004060671205063704,1.0,36.026098157447734,-2.32755588235257,83.25238005642105,50.46013418065214,25.609756097561284,-1.0323404011437805,63.57688349057871,-22.748815165876973
2006-01-11,12490,,,,83.4,84.81,84.17,5776400,0.001189,84.13,84.13,1579517,84.37,,0.001189,88.75,89.12,89.35,88.63,12.6,26.14,73.06,-0.0023705108450871037,15.569291209234548,0.013139053220829311,0.10000000000000853,-0.31251232565428744,2.75,2.7546426610643495,83.88400000000023,14.62242085813655,0.0010665598679360233,0.35,0.0008446210276844557,1.0,-2.0,0.0011894849530154072,1.0,43.171507603348225,-1.7914676470584538,83.28447607087078,51.06877485136809,36.99186991869951,-0.9079390391295405,62.85528861348587,-20.37914691943127
2006-01-12,12490,,,,83.4,83.96,83.57,4924100,-0.007128,83.56,83.6,1579517,83.82,,-0.007128,89.23,88.7,89.47,88.52,12.52,25.97,74.38,-0.0029825817227392415,15.409652074772383,-0.15963913446216438,-0.6000000000000085,-0.46380822172096536,1.6899999999999977,2.7497717343184336,84.09800000000023,14.622079327056852,-0.0058328433402183855,0.185,-0.010253461915304074,-1.0,-4.0,-0.0071284305572058,-1.0,36.005237882661035,-1.3336029411760961,83.28823732166695,47.31281560642159,36.99186991869951,-1.083470299326898,60.5100207337751,-34.59715639810447
2006-01-13,12490,,,,82.5,83.45,83.17,6921700,-0.004786,83.24,83.26,1579517,83.0,,-0.004786,88.66,89.22,89.3,88.62,12.51,25.79,73.45,0.0020481927710842562,15.750171962163096,0.3405198873907125,-0.3999999999999915,0.20160860556541849,1.5799999999999983,2.747606302246935,83.74200000000023,14.624322953800613,-0.010180213563289575,0.495,0.022097831004775692,1.0,-2.0,-0.004786406605240989,-1.0,35.99290000458552,-1.4151029411760874,83.28590657898232,44.93985502802944,0.40650406504085707,-1.4306785994066036,60.747815451685206,-44.07582938388625
2006-01-17,12490,,,,82.54,83.16,83.0,8758200,-0.0020440000000000002,83.0,83.05,1579517,82.8,,-0.0020440000000000002,89.08,88.88,89.4,88.76,12.44,25.52,72.52,0.0024154589371980784,15.985500962346725,0.23532900018362923,-0.1700000000000017,0.2753134011477094,1.9399999999999977,2.7507362921803846,83.59600000000023,14.626434912955313,-0.01173046003200895,0.06,0.014941360687931837,1.0,0.0,-0.0020440062522544267,-1.0,28.93371973146668,-1.4281029411760926,83.27999887830195,43.931391258776536,2.0325203252037074,-1.8221950600938865,60.11939271840261,-48.104265402843644
2006-01-18,12490,,,,83.52,84.7,83.8,10984800,0.009639,83.8,83.93,1579517,84.0,,0.009639,89.08,88.99,89.3,88.71,12.34,22.599,72.3,-0.0023809523809523725,16.21202305698968,0.22652209464295403,0.7999999999999972,0.35647468724539344,0.9299999999999926,2.7590808917088196,83.54200000000023,14.631824855668434,-0.0021186842605851464,0.215,0.01417047205317612,1.0,0.0,0.009638554216867545,1.0,36.24029324564893,-1.1836323529407906,83.30515948677862,49.65666627469477,41.869918699186904,-1.7792244522845062,53.33211003236926,-29.146919431279724
2006-01-19,12490,,,,83.02,84.39,83.09,6483600,-0.008473,83.03,83.14,1579517,84.14,,-0.008473,89.21,89.1,89.5,88.98,12.5199,22.4,74.83,-0.012479201331114798,15.684786469620157,-0.5272365873695222,-0.7099999999999937,0.5260456400070197,0.09000000000000341,2.760543146282212,83.32600000000023,14.633563504486625,-0.010162862492568592,0.78,-0.03252133219377629,-1.0,0.0,-0.008472553699283902,-1.0,36.15395263467381,-1.0937794117643165,83.29978565139842,45.24131891493755,21.54471544715445,-2.0776400182711194,51.170664933376365,-45.971563981042614
2006-01-20,12490,,,,81.25,83.05,81.36,8614100,-0.020821,81.32,81.35,1579517,83.04,,-0.020821,88.78,89.18,89.43,88.75,12.29,21.7599,73.1,-0.020231213872832443,15.9689109535374,0.28412448391724254,-1.730000000000004,0.6593508882131633,-2.25,2.767593685346655,82.88400000000024,14.634036353525614,-0.029601033833674406,0.59,0.018114654252231244,1.0,0.0,-0.020820796726441215,-1.0,36.048934667357784,-1.1928676470584492,83.25895350910628,36.68242262531228,-50.40650406504028,-3.156070312641767,41.875100534787904,-86.96682464454983
2006-01-23,12490,,,,80.92,81.92,81.41,6114100,0.000615,81.39,81.41,1579517,81.33,,0.000615,87.77,88.57,88.6,87.75,12.3,21.35,73.8,0.000983646870773347,15.626108137203643,-0.34280281633375687,0.04999999999999716,0.4761229668492746,-1.740000000000009,2.7660339060400956,82.53200000000024,14.633826244634385,-0.027898967828597243,0.34,-0.021466887587460626,-1.0,-2.0,0.0006145526057030892,1.0,36.050824037898,-1.2693088235290304,82.94385589348119,37.053074001903674,-33.00330033003299,-4.086346852716597,40.63290736586922,-85.78199052132715
2006-01-24,12490,,,,80.8,82.15,80.85,6069000,-0.0068790000000000006,80.85,80.88,1579517,81.39,,-0.0068790000000000006,87.88,87.74,88.04,87.74,12.2,21.28,74.79,-0.006634721710283897,15.618704404817992,-0.007403732385650841,-0.5600000000000023,0.43297805594651706,-1.990000000000009,2.7614081143109117,82.10200000000023,14.634528837289572,-0.03327464327717722,0.84,-0.00047380527004181605,-1.0,-2.0,-0.006878761822871948,-1.0,36.17319570887605,-1.3301911764702083,82.63809767583437,34.60942714240329,-36.9636963696371,-5.169715581274907,37.16406207740316,-98.81796690307335
2006-01-25,12490,,,,80.61,81.62,80.91,6374300,0.000742,80.91,80.96,1579517,81.05,,0.000742,88.16,88.04,88.25,87.69,12.51,21.21,74.22,-0.0017273288093769823,15.667784839058303,0.04908043424031128,0.060000000000002274,0.29790520248774044,-3.0799999999999983,2.754504875747267,81.52400000000021,14.633211039999438,-0.03132045657555704,0.845,0.0031424139268025897,1.0,0.0,0.0007421150278292821,1.0,29.056737757879517,-1.7213970588231717,82.31581529766184,35.10326564929681,-30.3303303303305,-6.105173806870317,34.84226968257967,-93.21266968325799
2006-01-26,12490,,,,80.59,81.65,80.72,7810200,-0.002348,80.64,80.68,1579517,81.5,,-0.002348,88.46,88.22,88.56,88.1,12.44,21.49,74.64,-0.00957055214723923,15.870941129682606,0.20315629062430318,-0.18999999999999773,0.4782472920136591,-3.8299999999999983,2.756871469096483,81.05000000000021,14.632817360651183,-0.032320317378473296,0.68,0.012966497351805106,1.0,0.0,-0.002348288221480588,-1.0,21.977891263741228,-2.000749999999641,81.9800271340535,34.221890423076154,-30.93093093093098,-7.028222083468908,30.601467360936535,-97.07207207207217
